"2016-06-01 13:00","2016","06","01","13:00","0,6","","-4,1","","71","","","","","","24,1","","102,51","","","","","","Dégagé"
"2016-06-01 14:00","2016","06","01","14:00","0,7","","-4,5","","68","","","","","","24,1","","102,56","","","","","","ND"
"2016-06-01 15:00","2016","06","01","15:00","0,6","","-3,9","","72","","","","","","24,1","","102,61","","","","","","ND"
"2016-06-01 16:00","2016","06","01","16:00","0,2","","-4,8","","69","","","","","","24,1","","102,64","","","","","","Dégagé"
"2016-06-01 17:00","2016","06","01","17:00"
"2016-06-01 18:00","2016","06","01","18:00"
"2016-06-01 19:00","2016","06","01","19:00"
"2016-06-01 20:00","2016","06","01","20:00"
"2016-06-01 21:00","2016","06","01","21:00"
"2016-06-01 22:00","2016","06","01","22:00","-3,9","","-5,5","","89","","","","","","24,1","","102,71","","","","","","Dégagé"
"2016-06-01 23:00","2016","06","01","23:00"
"2016-06-02 00:00","2016","06","02","00:00"
"2016-06-02 01:00","2016","06","02","01:00"
"2016-06-02 02:00","2016","06","02","02:00"
"2016-06-02 03:00","2016","06","02","03:00"
"2016-06-02 04:00","2016","06","02","04:00"
"2016-06-02 05:00","2016","06","02","05:00"
"2016-06-02 06:00","2016","06","02","06:00"
"2016-06-02 07:00","2016","06","02","07:00","-2,5","","-6,2","","76","","","","","","24,1","","102,76","","","","","","Dégagé"
"2016-06-02 08:00","2016","06","02","08:00","-1,8","","-7,1","","67","","","","","","24,1","","102,76","","","","","","ND"
"2016-06-02 09:00","2016","06","02","09:00","-1,1","","-6,5","","67","","","","","","24,1","","102,72","","","","","","ND"
"2016-06-02 10:00","2016","06","02","10:00","0,0","","-5,4","","67","","","","","","24,1","","102,70","","","","","","Dégagé"
"2016-06-02 11:00","2016","06","02","11:00","1,2","","-6,4","","57","","","","","","24,1","","102,69","","","","","","ND"
"2016-06-02 12:00","2016","06","02","12:00","0,5","","-7,3","","56","","","","","","24,1","","102,66","","","","","","ND"
"2016-06-02 13:00","2016","06","02","13:00","1,4","","-6,9","","54","","","","","","24,1","","102,64","","","","","","Dégagé"
"2016-06-02 14:00","2016","06","02","14:00","1,1","","-7,2","","54","","","","","","24,1","","102,65","","","","","","ND"
"2016-06-02 15:00","2016","06","02","15:00","0,9","","-6,5","","58","","","","","","24,1","","102,62","","","","","","ND"
"2016-06-02 16:00","2016","06","02","16:00","0,8","","-6,1","","60","","","","","","24,1","","102,59","","","","","","Dégagé"
"2016-06-02 17:00","2016","06","02","17:00"
"2016-06-02 18:00","2016","06","02","18:00"
"2016-06-02 19:00","2016","06","02","19:00"
"2016-06-02 20:00","2016","06","02","20:00"
"2016-06-02 21:00","2016","06","02","21:00"
"2016-06-02 22:00","2016","06","02","22:00"
"2016-06-02 23:00","2016","06","02","23:00"
"2016-06-03 00:00","2016","06","03","00:00"
"2016-06-03 01:00","2016","06","03","01:00"
"2016-06-03 02:00","2016","06","03","02:00"
"2016-06-03 03:00","2016","06","03","03:00"
"2016-06-03 04:00","2016","06","03","04:00"
"2016-06-03 05:00","2016","06","03","05:00"
"2016-06-03 06:00","2016","06","03","06:00"
"2016-06-03 07:00","2016","06","03","07:00","-1,5","","-2,8","","91","","","","","","3,2","","102,39","","","","","","Neige en grains"
"2016-06-03 08:00","2016","06","03","08:00","-0,7","","-2,6","","87","","","","","","3,2","","102,36","","","","","","Neige en grains"
"2016-06-03 09:00","2016","06","03","09:00","-0,3","","-1,7","","90","","","","","","16,1","","102,34","","","","","","ND"
"2016-06-03 10:00","2016","06","03","10:00","0,7","","-1,5","","85","","","","","","24,1","","102,30","","","","","","Nuageux"
"2016-06-03 11:00","2016","06","03","11:00","0,9","","-1,2","","86","","","","","","24,1","","102,24","","","","","","ND"
"2016-06-03 12:00","2016","06","03","12:00","0,7","","-0,9","","89","","","","","","24,1","","102,24","","","","","","ND"
"2016-06-03 13:00","2016","06","03","13:00","1,0","","-0,6","","89","","","","","","24,1","","102,25","","","","","","Nuageux"
"2016-06-03 14:00","2016","06","03","14:00","0,9","","-0,6","","90","","","","","","24,1","","102,26","","","","","","ND"
"2016-06-03 15:00","2016","06","03","15:00","1,1","","-0,2","","91","","","","","","24,1","","102,25","","","","","","ND"
"2016-06-03 16:00","2016","06","03","16:00","0,9","","-0,4","","91","","","","","","24,1","","102,26","","","","","","Nuageux"
"2016-06-03 17:00","2016","06","03","17:00"
"2016-06-03 18:00","2016","06","03","18:00"
"2016-06-03 19:00","2016","06","03","19:00"
"2016-06-03 20:00","2016","06","03","20:00"
"2016-06-03 21:00","2016","06","03","21:00"
"2016-06-03 22:00","2016","06","03","22:00"
"2016-06-03 23:00","2016","06","03","23:00"
"2016-06-04 00:00","2016","06","04","00:00"
"2016-06-04 01:00","2016","06","04","01:00"
"2016-06-04 02:00","2016","06","04","02:00"
"2016-06-04 03:00","2016","06","04","03:00"
"2016-06-04 04:00","2016","06","04","04:00"
"2016-06-04 05:00","2016","06","04","05:00"
"2016-06-04 06:00","2016","06","04","06:00"
"2016-06-04 07:00","2016","06","04","07:00","0,6","","-0,6","","92","","","","","","24,1","","102,28","","","","","","Nuageux"
"2016-06-04 08:00","2016","06","04","08:00","0,8","","-0,8","","89","","","","","","24,1","","102,27","","","","","","ND"
"2016-06-04 09:00","2016","06","04","09:00","1,4","","-0,7","","86","","","","","","24,1","","102,31","","","","","","ND"
"2016-06-04 10:00","2016","06","04","10:00","1,5","","-1,1","","83","","","","","","24,1","","102,28","","","","","","Nuageux"
"2016-06-04 11:00","2016","06","04","11:00","2,0","","-1,1","","80","","","","","","24,1","","102,28","","","","","","ND"
"2016-06-04 12:00","2016","06","04","12:00","1,8","","-1,3","","80","","","","","","24,1","","102,30","","","","","","ND"
"2016-06-04 13:00","2016","06","04","13:00","1,8","","-1,5","","79","","","","","","24,1","","102,30","","","","","","Nuageux"
"2016-06-04 14:00","2016","06","04","14:00","1,3","","-1,6","","81","","","","","","24,1","","102,29","","","","","","ND"
"2016-06-04 15:00","2016","06","04","15:00","1,1","","-1,8","","81","","","","","","24,1","","102,31","","","","","","ND"
"2016-06-04 16:00","2016","06","04","16:00","0,9","","-1,5","","84","","","","","","24,1","","102,29","","","","","","Nuageux"
"2016-06-04 17:00","2016","06","04","17:00"
"2016-06-04 18:00","2016","06","04","18:00"
"2016-06-04 19:00","2016","06","04","19:00"
"2016-06-04 20:00","2016","06","04","20:00"
"2016-06-04 21:00","2016","06","04","21:00"
"2016-06-04 22:00","2016","06","04","22:00"
"2016-06-04 23:00","2016","06","04","23:00"
"2016-06-05 00:00","2016","06","05","00:00"
"2016-06-05 01:00","2016","06","05","01:00"
"2016-06-05 02:00","2016","06","05","02:00"
"2016-06-05 03:00","2016","06","05","03:00"
"2016-06-05 04:00","2016","06","05","04:00"
"2016-06-05 05:00","2016","06","05","05:00"
"2016-06-05 06:00","2016","06","05","06:00"
"2016-06-05 07:00","2016","06","05","07:00","-1,1","","-4,6","","77","","","","","","24,1","","102,22","","","","","","Nuageux"
"2016-06-05 08:00","2016","06","05","08:00","-1,3","","-4,7","","78","","","","","","24,1","","102,21","","","","","","ND"
"2016-06-05 09:00","2016","06","05","09:00","-1,0","","-4,2","","79","","","","","","24,1","","102,22","","","","","","ND"
"2016-06-05 10:00","2016","06","05","10:00","0,0","","-4,3","","73","","","","","","24,1","","102,19","","","","","","Généralement nuageux"
"2016-06-05 11:00","2016","06","05","11:00","0,3","","-4,7","","69","","","","","","24,1","","102,17","","","","","","ND"
"2016-06-05 12:00","2016","06","05","12:00","0,3","","-4,2","","72","","","","","","24,1","","102,16","","","","","","ND"
"2016-06-05 13:00","2016","06","05","13:00","0,3","","-4,9","","68","","","","","","24,1","","102,17","","","","","","Généralement dégagé"
"2016-06-05 14:00","2016","06","05","14:00","0,7","","-5,1","","65","","","","","","24,1","","102,17","","","","","","ND"
"2016-06-05 15:00","2016","06","05","15:00","0,7","","-4,2","","70","","","","","","24,1","","102,14","","","","","","ND"
"2016-06-05 16:00","2016","06","05","16:00","0,5","","-4,5","","69","","","","","","24,1","","102,14","","","","","","Généralement dégagé"
"2016-06-05 17:00","2016","06","05","17:00"
"2016-06-05 18:00","2016","06","05","18:00"
"2016-06-05 19:00","2016","06","05","19:00"
"2016-06-05 20:00","2016","06","05","20:00"
"2016-06-05 21:00","2016","06","05","21:00"
"2016-06-05 22:00","2016","06","05","22:00"
"2016-06-05 23:00","2016","06","05","23:00"
"2016-06-06 00:00","2016","06","06","00:00"
"2016-06-06 01:00","2016","06","06","01:00"
"2016-06-06 02:00","2016","06","06","02:00"
"2016-06-06 03:00","2016","06","06","03:00"
"2016-06-06 04:00","2016","06","06","04:00"
"2016-06-06 05:00","2016","06","06","05:00"
"2016-06-06 06:00","2016","06","06","06:00"
"2016-06-06 07:00","2016","06","06","07:00","-1,2","","-3,3","","86","","","","","","24,1","","101,96","","","","","","Neige en grains"
"2016-06-06 08:00","2016","06","06","08:00","-0,8","","-3,3","","83","","","","","","24,1","","101,93","","","","","","Neige en grains"
"2016-06-06 09:00","2016","06","06","09:00","-0,5","","-2,9","","84","","","","","","24,1","","101,95","","","","","","Neige en grains"
"2016-06-06 10:00","2016","06","06","10:00","-0,5","","-3,2","","82","","","","","","24,1","","101,92","","","","","","Neige en grains"
"2016-06-06 11:00","2016","06","06","11:00","0,4","","-2,8","","79","","","","","","24,1","","101,89","","","","","","Neige en grains"
"2016-06-06 12:00","2016","06","06","12:00","0,1","","-3,1","","79","","","","","","24,1","","101,87","","","","","","ND"
"2016-06-06 13:00","2016","06","06","13:00","-0,2","","-3,6","","78","","","","","","24,1","","101,83","","","","","","Nuageux"
"2016-06-06 14:00","2016","06","06","14:00","0,3","","-3,6","","75","","","","","","24,1","","101,79","","","","","","ND"
"2016-06-06 15:00","2016","06","06","15:00","0,6","","-2,8","","78","","","","","","24,1","","101,78","","","","","","ND"
"2016-06-06 16:00","2016","06","06","16:00","0,2","","-3,2","","78","","","","","","24,1","","101,75","","","","","","Généralement nuageux"
"2016-06-06 17:00","2016","06","06","17:00"
"2016-06-06 18:00","2016","06","06","18:00"
"2016-06-06 19:00","2016","06","06","19:00"
"2016-06-06 20:00","2016","06","06","20:00"
"2016-06-06 21:00","2016","06","06","21:00"
"2016-06-06 22:00","2016","06","06","22:00"
"2016-06-06 23:00","2016","06","06","23:00"
"2016-06-07 00:00","2016","06","07","00:00"
"2016-06-07 01:00","2016","06","07","01:00"
"2016-06-07 02:00","2016","06","07","02:00"
"2016-06-07 03:00","2016","06","07","03:00"
"2016-06-07 04:00","2016","06","07","04:00"
"2016-06-07 05:00","2016","06","07","05:00"
"2016-06-07 06:00","2016","06","07","06:00"
"2016-06-07 07:00","2016","06","07","07:00","-0,6","","-3,0","","84","","","","","","24,1","","101,38","","","","","","Nuageux"
"2016-06-07 08:00","2016","06","07","08:00","-0,5","","-2,9","","84","","","","","","24,1","","101,36","","","","","","ND"
"2016-06-07 09:00","2016","06","07","09:00","0,1","","-2,3","","84","","","","","","24,1","","101,34","","","","","","ND"
"2016-06-07 10:00","2016","06","07","10:00","0,5","","-2,2","","82","","","","","","24,1","","101,31","","","","","","Nuageux"
"2016-06-07 11:00","2016","06","07","11:00","0,6","","-2,1","","82","","","","","","24,1","","101,27","","","","","","ND"
"2016-06-07 12:00","2016","06","07","12:00","1,1","","-1,8","","81","","","","","","24,1","","101,22","","","","","","ND"
"2016-06-07 13:00","2016","06","07","13:00","0,8","","-1,9","","82","","","","","","24,1","","101,21","","","","","","Neige en grains"
"2016-06-07 14:00","2016","06","07","14:00","0,6","","-1,0","","89","","","","","","16,1","","101,18","","","","","","Neige"
"2016-06-07 15:00","2016","06","07","15:00","0,2","","-1,9","","86","","","","","","24,1","","101,17","","","","","","Neige"
"2016-06-07 16:00","2016","06","07","16:00","-0,3","","-1,2","","94","","","","","","3,2","","101,15","","","","","","Neige,Brouillard"
"2016-06-07 17:00","2016","06","07","17:00"
"2016-06-07 18:00","2016","06","07","18:00"
"2016-06-07 19:00","2016","06","07","19:00"
"2016-06-07 20:00","2016","06","07","20:00"
"2016-06-07 21:00","2016","06","07","21:00"
"2016-06-07 22:00","2016","06","07","22:00"
"2016-06-07 23:00","2016","06","07","23:00"
"2016-06-08 00:00","2016","06","08","00:00"
"2016-06-08 01:00","2016","06","08","01:00"
"2016-06-08 02:00","2016","06","08","02:00"
"2016-06-08 03:00","2016","06","08","03:00"
"2016-06-08 04:00","2016","06","08","04:00"
"2016-06-08 05:00","2016","06","08","05:00"
"2016-06-08 06:00","2016","06","08","06:00"
"2016-06-08 07:00","2016","06","08","07:00","0,6","","0,3","","98","","","","","","1,0","","100,52","","","","","","Pluie,Neige,Brouillard"
"2016-06-08 08:00","2016","06","08","08:00","1,1","","0,8","","98","","","","","","1,0","","100,48","","","","","","Pluie,Neige,Brouillard"
"2016-06-08 09:00","2016","06","08","09:00","1,3","","1,0","","98","","","","","","2,8","","100,45","","","","","","ND"
"2016-06-08 10:00","2016","06","08","10:00","1,7","","1,3","","97","","","","","","2,8","","100,44","","","","","","Pluie,Neige,Brouillard"
"2016-06-08 11:00","2016","06","08","11:00","1,6","","1,2","","97","","","","","","3,2","","100,42","","","","","","Pluie,Neige,Brouillard"
"2016-06-08 12:00","2016","06","08","12:00","1,6","","1,0","","96","","","","","","12,9","","100,40","","","","","","Pluie"
"2016-06-08 13:00","2016","06","08","13:00","1,6","","0,9","","95","","","","","","19,3","","100,40","","","","","","Pluie,Neige"
"2016-06-08 14:00","2016","06","08","14:00","1,8","","0,6","","92","","","","","","24,1","","100,38","","","","","","ND"
"2016-06-08 15:00","2016","06","08","15:00","1,8","","0,6","","92","","","","","","24,1","","100,38","","","","","","Bruine"
"2016-06-08 16:00","2016","06","08","16:00","1,8","","0,6","","92","","","","","","24,1","","100,39","","","","","","Bruine"
"2016-06-08 17:00","2016","06","08","17:00"
"2016-06-08 18:00","2016","06","08","18:00"
"2016-06-08 19:00","2016","06","08","19:00"
"2016-06-08 20:00","2016","06","08","20:00"
"2016-06-08 21:00","2016","06","08","21:00"
"2016-06-08 22:00","2016","06","08","22:00"
"2016-06-08 23:00","2016","06","08","23:00"
"2016-06-09 00:00","2016","06","09","00:00"
"2016-06-09 01:00","2016","06","09","01:00"
"2016-06-09 02:00","2016","06","09","02:00"
"2016-06-09 03:00","2016","06","09","03:00"
"2016-06-09 04:00","2016","06","09","04:00"
"2016-06-09 05:00","2016","06","09","05:00"
"2016-06-09 06:00","2016","06","09","06:00"
"2016-06-09 07:00","2016","06","09","07:00","1,8","","1,2","","96","","","","","","16,1","","100,75","","","","","","Pluie"
"2016-06-09 08:00","2016","06","09","08:00","2,2","","1,6","","96","","","","","","16,1","","100,76","","","","","","Pluie"
"2016-06-09 09:00","2016","06","09","09:00","2,2","","1,5","","95","","","","","","19,3","","100,77","","","","","","ND"
"2016-06-09 10:00","2016","06","09","10:00","3,0","","2,0","","93","","","","","","24,1","","100,79","","","","","","Pluie"
"2016-06-09 11:00","2016","06","09","11:00","2,5","","1,6","","94","","","","","","24,1","","100,80","","","","","","Pluie"
"2016-06-09 12:00","2016","06","09","12:00","2,9","","1,7","","92","","","","","","24,1","","100,83","","","","","","ND"
"2016-06-09 13:00","2016","06","09","13:00","3,0","","2,1","","94","","","","","","19,3","","100,87","","","","","","Nuageux"
"2016-06-09 14:00","2016","06","09","14:00","2,1","","1,7","","97","","","","","","2,4","","100,90","","","","","","Pluie,Brouillard"
"2016-06-09 15:00","2016","06","09","15:00","2,1","","1,5","","96","","","","","","24,1","","100,92","","","","","","Pluie"
"2016-06-09 16:00","2016","06","09","16:00","2,0","","1,1","","94","","","","","","24,1","","100,93","","","","","","Pluie"
"2016-06-09 17:00","2016","06","09","17:00"
"2016-06-09 18:00","2016","06","09","18:00"
"2016-06-09 19:00","2016","06","09","19:00"
"2016-06-09 20:00","2016","06","09","20:00"
"2016-06-09 21:00","2016","06","09","21:00"
"2016-06-09 22:00","2016","06","09","22:00"
"2016-06-09 23:00","2016","06","09","23:00"
"2016-06-10 00:00","2016","06","10","00:00"
"2016-06-10 01:00","2016","06","10","01:00"
"2016-06-10 02:00","2016","06","10","02:00"
"2016-06-10 03:00","2016","06","10","03:00"
"2016-06-10 04:00","2016","06","10","04:00"
"2016-06-10 05:00","2016","06","10","05:00"
"2016-06-10 06:00","2016","06","10","06:00"
"2016-06-10 07:00","2016","06","10","07:00","2,0","","0,5","","90","","","","","","24,1","","100,97","","","","","","Nuageux"
"2016-06-10 08:00","2016","06","10","08:00","2,4","","0,8","","89","","","","","","24,1","","100,99","","","","","","Neige"
"2016-06-10 09:00","2016","06","10","09:00","2,9","","1,0","","87","","","","","","24,1","","100,98","","","","","","Pluie"
"2016-06-10 10:00","2016","06","10","10:00","2,8","","0,7","","86","","","","","","24,1","","100,97","","","","","","Nuageux"
"2016-06-10 11:00","2016","06","10","11:00","2,9","","0,6","","85","","","","","","24,1","","100,96","","","","","","ND"
"2016-06-10 12:00","2016","06","10","12:00","4,0","","1,4","","83","","","","","","24,1","","100,94","","","","","","ND"
"2016-06-10 13:00","2016","06","10","13:00","4,1","","0,8","","79","","","","","","24,1","","100,93","","","","","","Généralement nuageux"
"2016-06-10 14:00","2016","06","10","14:00","4,7","","1,2","","78","","","","","","24,1","","100,94","","","","","","ND"
"2016-06-10 15:00","2016","06","10","15:00","4,4","","0,7","","77","","","","","","24,1","","100,95","","","","","","ND"
"2016-06-10 16:00","2016","06","10","16:00","4,4","","0,9","","78","","","","","","24,1","","100,91","","","","","","Généralement nuageux"
"2016-06-10 17:00","2016","06","10","17:00"
"2016-06-10 18:00","2016","06","10","18:00"
"2016-06-10 19:00","2016","06","10","19:00"
"2016-06-10 20:00","2016","06","10","20:00"
"2016-06-10 21:00","2016","06","10","21:00"
"2016-06-10 22:00","2016","06","10","22:00"
"2016-06-10 23:00","2016","06","10","23:00"
"2016-06-11 00:00","2016","06","11","00:00"
"2016-06-11 01:00","2016","06","11","01:00"
"2016-06-11 02:00","2016","06","11","02:00"
"2016-06-11 03:00","2016","06","11","03:00"
"2016-06-11 04:00","2016","06","11","04:00"
"2016-06-11 05:00","2016","06","11","05:00"
"2016-06-11 06:00","2016","06","11","06:00"
"2016-06-11 07:00","2016","06","11","07:00"
"2016-06-11 08:00","2016","06","11","08:00"
"2016-06-11 09:00","2016","06","11","09:00"
"2016-06-11 10:00","2016","06","11","10:00"
"2016-06-11 11:00","2016","06","11","11:00"
"2016-06-11 12:00","2016","06","11","12:00"
"2016-06-11 13:00","2016","06","11","13:00"
"2016-06-11 14:00","2016","06","11","14:00"
"2016-06-11 15:00","2016","06","11","15:00"
"2016-06-11 16:00","2016","06","11","16:00"
"2016-06-11 17:00","2016","06","11","17:00"
"2016-06-11 18:00","2016","06","11","18:00"
"2016-06-11 19:00","2016","06","11","19:00"
"2016-06-11 20:00","2016","06","11","20:00"
"2016-06-11 21:00","2016","06","11","21:00"
"2016-06-11 22:00","2016","06","11","22:00"
"2016-06-11 23:00","2016","06","11","23:00"
"2016-06-12 00:00","2016","06","12","00:00"
"2016-06-12 01:00","2016","06","12","01:00"
"2016-06-12 02:00","2016","06","12","02:00"
"2016-06-12 03:00","2016","06","12","03:00"
"2016-06-12 04:00","2016","06","12","04:00"
"2016-06-12 05:00","2016","06","12","05:00"
"2016-06-12 06:00","2016","06","12","06:00"
"2016-06-12 07:00","2016","06","12","07:00","1,3","","-0,5","","88","","","","","","24,1","","101,23","","","","","","Nuageux"
"2016-06-12 08:00","2016","06","12","08:00","1,6","","-0,7","","85","","","","","","24,1","","101,29","","","","","","ND"
"2016-06-12 09:00","2016","06","12","09:00","2,0","","-0,4","","84","","","","","","24,1","","101,32","","","","","","ND"
"2016-06-12 10:00","2016","06","12","10:00","1,9","","-0,4","","85","","","","","","24,1","","101,35","","","","","","Nuageux"
"2016-06-12 11:00","2016","06","12","11:00","2,6","","-0,3","","81","","","","","","24,1","","101,38","","","","","","ND"
"2016-06-12 12:00","2016","06","12","12:00","2,2","","-0,4","","83","","","","","","24,1","","101,42","","","","","","ND"
"2016-06-12 13:00","2016","06","12","13:00","2,7","","0,4","","85","","","","","","24,1","","101,45","","","","","","Nuageux"
"2016-06-12 14:00","2016","06","12","14:00","2,9","","0,6","","85","","","","","","24,1","","101,47","","","","","","ND"
"2016-06-12 15:00","2016","06","12","15:00","2,5","","0,2","","85","","","","","","24,1","","101,52","","","","","","ND"
"2016-06-12 16:00","2016","06","12","16:00","2,6","","0,5","","86","","","","","","24,1","","101,57","","","","","","Généralement nuageux"
"2016-06-12 17:00","2016","06","12","17:00"
"2016-06-12 18:00","2016","06","12","18:00"
"2016-06-12 19:00","2016","06","12","19:00"
"2016-06-12 20:00","2016","06","12","20:00"
"2016-06-12 21:00","2016","06","12","21:00"
"2016-06-12 22:00","2016","06","12","22:00"
"2016-06-12 23:00","2016","06","12","23:00"
"2016-06-13 00:00","2016","06","13","00:00"
"2016-06-13 01:00","2016","06","13","01:00"
"2016-06-13 02:00","2016","06","13","02:00"
"2016-06-13 03:00","2016","06","13","03:00"
"2016-06-13 04:00","2016","06","13","04:00"
"2016-06-13 05:00","2016","06","13","05:00"
"2016-06-13 06:00","2016","06","13","06:00"
"2016-06-13 07:00","2016","06","13","07:00","0,5","","-0,7","","92","","","","","","24,1","","101,93","","","","","","Généralement nuageux"
"2016-06-13 08:00","2016","06","13","08:00","1,2","","-0,3","","90","","","","","","24,1","","101,95","","","","","","ND"
"2016-06-13 09:00","2016","06","13","09:00","1,9","","0,0","","87","","","","","","24,1","","101,95","","","","","","ND"
"2016-06-13 10:00","2016","06","13","10:00","2,2","","0,1","","86","","","","","","24,1","","101,95","","","","","","Généralement nuageux"
"2016-06-13 11:00","2016","06","13","11:00","2,8","","-0,1","","81","","","","","","24,1","","101,94","","","","","","ND"
"2016-06-13 12:00","2016","06","13","12:00","2,6","","0,0","","83","","","","","","24,1","","101,96","","","","","","ND"
"2016-06-13 13:00","2016","06","13","13:00","2,9","","0,0","","81","","","","","","24,1","","101,94","","","","","","Dégagé"
"2016-06-13 14:00","2016","06","13","14:00","3,5","","0,2","","79","","","","","","24,1","","101,97","","","","","","ND"
"2016-06-13 15:00","2016","06","13","15:00"
"2016-06-13 16:00","2016","06","13","16:00"
"2016-06-13 17:00","2016","06","13","17:00"
"2016-06-13 18:00","2016","06","13","18:00"
"2016-06-13 19:00","2016","06","13","19:00"
"2016-06-13 20:00","2016","06","13","20:00"
"2016-06-13 21:00","2016","06","13","21:00"
"2016-06-13 22:00","2016","06","13","22:00"
"2016-06-13 23:00","2016","06","13","23:00"
"2016-06-14 00:00","2016","06","14","00:00"
"2016-06-14 01:00","2016","06","14","01:00"
"2016-06-14 02:00","2016","06","14","02:00"
"2016-06-14 03:00","2016","06","14","03:00"
"2016-06-14 04:00","2016","06","14","04:00"
"2016-06-14 05:00","2016","06","14","05:00"
"2016-06-14 06:00","2016","06","14","06:00"
"2016-06-14 07:00","2016","06","14","07:00","1,9","","-0,2","","86","","","","","","24,1","","102,03","","","","","","Généralement dégagé"
"2016-06-14 08:00","2016","06","14","08:00","2,2","","-0,1","","85","","","","","","24,1","","102,05","","","","","","ND"
"2016-06-14 09:00","2016","06","14","09:00","2,8","","0,2","","83","","","","","","24,1","","102,06","","","","","","ND"
"2016-06-14 10:00","2016","06","14","10:00","2,7","","0,4","","85","","","","","","24,1","","102,05","","","","","","Généralement dégagé"
"2016-06-14 11:00","2016","06","14","11:00","3,8","","0,9","","81","","","","","","24,1","","102,07","","","","","","ND"
"2016-06-14 12:00","2016","06","14","12:00","4,4","","1,3","","80","","","","","","24,1","","102,05","","","","","","ND"
"2016-06-14 13:00","2016","06","14","13:00","3,8","","1,0","","82","","","","","","24,1","","102,06","","","","","","Généralement dégagé"
"2016-06-14 14:00","2016","06","14","14:00","4,0","","0,9","","80","","","","","","24,1","","102,05","","","","","","ND"
"2016-06-14 15:00","2016","06","14","15:00"
"2016-06-14 16:00","2016","06","14","16:00"
"2016-06-14 17:00","2016","06","14","17:00"
"2016-06-14 18:00","2016","06","14","18:00"
"2016-06-14 19:00","2016","06","14","19:00"
"2016-06-14 20:00","2016","06","14","20:00"
"2016-06-14 21:00","2016","06","14","21:00"
"2016-06-14 22:00","2016","06","14","22:00"
"2016-06-14 23:00","2016","06","14","23:00"
"2016-06-15 00:00","2016","06","15","00:00"
"2016-06-15 01:00","2016","06","15","01:00"
"2016-06-15 02:00","2016","06","15","02:00"
"2016-06-15 03:00","2016","06","15","03:00"
"2016-06-15 04:00","2016","06","15","04:00"
"2016-06-15 05:00","2016","06","15","05:00"
"2016-06-15 06:00","2016","06","15","06:00"
"2016-06-15 07:00","2016","06","15","07:00","3,2","","1,6","","89","","","","","","24,1","","102,12","","","","","","Généralement nuageux"
"2016-06-15 08:00","2016","06","15","08:00","3,9","","1,9","","87","","","","","","24,1","","102,12","","","","","","ND"
"2016-06-15 09:00","2016","06","15","09:00","4,5","","1,7","","82","","","","","","24,1","","102,12","","","","","","ND"
"2016-06-15 10:00","2016","06","15","10:00","5,7","","2,4","","79","","","","","","24,1","","102,11","","","","","","Généralement dégagé"
"2016-06-15 11:00","2016","06","15","11:00","6,1","","2,6","","78","","","","","","24,1","","102,06","","","","","","ND"
"2016-06-15 12:00","2016","06","15","12:00","6,5","","2,8","","77","","","","","","24,1","","102,04","","","","","","ND"
"2016-06-15 13:00","2016","06","15","13:00","6,8","","2,7","","75","","","","","","24,1","","102,01","","","","","","Nuageux"
"2016-06-15 14:00","2016","06","15","14:00","6,2","","2,7","","78","","","","","","24,1","","101,97","","","","","","ND"
"2016-06-15 15:00","2016","06","15","15:00"
"2016-06-15 16:00","2016","06","15","16:00"
"2016-06-15 17:00","2016","06","15","17:00"
"2016-06-15 18:00","2016","06","15","18:00"
"2016-06-15 19:00","2016","06","15","19:00"
