#Quartaq DI_REC_COLLINENORD_2015_268 Reconyx 2015-2018, toujours en fonction
#year month day hour minute second temperature
2015;9;16;16;0;0;8
2015;10;13;15;0;0;0
2015;9;26;17;0;0;1
2015;10;11;14;0;0;2
2015;9;13;14;0;0;9
2015;9;30;10;0;0;2
2015;9;17;12;0;0;3
2015;9;19;9;0;0;1
2015;10;3;13;0;0;10
2015;12;13;10;0;0;-12
2015;9;23;17;0;0;4
2015;10;13;8;0;0;-5
2015;12;6;12;0;0;-17
2015;9;26;9;0;0;-1
2015;9;26;7;0;0;-2
2015;12;2;18;0;0;-18
2015;10;12;18;0;0;-2
2015;12;17;15;0;0;-17
2015;12;23;12;0;0;-18
2015;12;25;9;0;0;-8
2015;12;27;7;0;0;-17
2015;12;28;13;0;0;-19
2015;12;30;13;0;0;-14
2015;10;3;11;0;0;8
2015;10;10;13;0;0;0
2015;9;20;11;0;0;4
2015;10;10;17;0;0;-2
2015;10;15;12;0;0;-1
2015;10;13;16;0;0;-1
2015;9;21;10;0;0;2
2015;9;19;12;0;0;2
2015;9;12;16;0;0;6
2015;10;16;12;0;0;-2
2015;11;1;12;0;0;-7
2015;11;6;12;0;0;-4
2015;11;9;12;0;0;-6
2015;11;14;18;0;0;-4
2015;11;16;6;0;0;-3
2015;11;23;9;0;0;-7
2015;11;28;18;0;0;-18
2015;12;5;17;0;0;-17
2015;12;9;8;0;0;-17
2015;12;14;9;0;0;-13
2015;12;22;13;0;0;-18
2015;12;23;10;0;0;-18
2015;12;24;9;0;0;-12
2015;12;24;14;0;0;-8
2015;12;27;8;0;0;-18
2015;12;28;6;0;0;-19
2015;12;29;7;0;0;-20
2015;10;8;9;0;0;0
2015;10;1;14;0;0;7
2015;10;16;13;0;0;-2
2015;11;4;14;0;0;-3
2015;9;14;12;0;0;6
2015;9;28;11;0;0;3
2015;9;17;13;0;0;4
2015;11;1;11;0;0;-7
2015;9;21;14;0;0;2
2015;9;12;14;0;0;12
2015;10;18;7;0;0;-5
2015;9;19;13;0;0;2
2015;11;7;7;0;0;-2
2015;11;10;6;0;0;-9
2015;11;10;14;0;0;-7
2015;11;13;6;0;0;-7
2015;11;18;15;0;0;-4
2015;11;20;6;0;0;1
2015;11;20;12;0;0;1
2015;11;23;17;0;0;-8
2015;11;24;9;0;0;-10
2015;11;26;17;0;0;-8
2015;12;4;15;0;0;-18
2015;12;6;6;0;0;-18
2015;12;8;16;0;0;-18
2015;12;17;18;0;0;-17
2015;12;23;15;0;0;-18
2015;12;29;10;0;0;-20
2015;11;21;15;0;0;-3
2015;11;26;15;0;0;-7
2015;12;19;14;0;0;-12
2015;9;30;13;0;0;3
2015;10;26;6;0;0;-9
2015;9;9;11;0;0;2
2015;9;9;8;0;0;0
2015;9;11;17;0;0;12
2015;9;30;11;0;0;2
2015;9;27;8;0;0;1
2015;9;13;6;0;0;1
2015;11;5;8;0;0;-8
2015;9;21;12;0;0;2
2015;11;10;11;0;0;-8
2015;11;12;16;0;0;-5
2015;11;19;14;0;0;1
2015;11;24;13;0;0;-9
2015;11;25;10;0;0;-10
2015;11;25;14;0;0;-8
2015;11;26;14;0;0;-7
2015;12;7;7;0;0;-17
2015;12;10;18;0;0;-5
2015;12;13;13;0;0;-12
2015;12;16;12;0;0;-18
2015;12;25;10;0;0;-9
2015;11;12;14;0;0;-4
2015;12;22;7;0;0;-21
2015;11;1;15;0;0;-7
2015;9;28;10;0;0;2
2015;9;7;12;0;0;4
2015;9;25;10;0;0;1
2015;12;1;16;0;0;-15
2015;11;9;8;0;0;-6
2015;10;20;17;0;0;-1
2015;12;25;12;0;0;-11
2015;12;28;14;0;0;-19
2015;10;3;9;0;0;6
2015;9;8;14;0;0;3
2015;12;28;18;0;0;-20
2015;12;25;18;0;0;-17
2015;12;20;12;0;0;-20
2015;12;26;15;0;0;-16
2015;9;29;14;0;0;6
2015;10;21;7;0;0;-2
2015;11;30;9;0;0;-13
2015;12;15;8;0;0;-14
2015;12;18;6;0;0;-17
2015;12;26;10;0;0;-17
2015;10;29;14;0;0;-4
2015;10;6;7;0;0;-2
2015;11;17;15;0;0;-4
2015;9;25;8;0;0;1
2015;10;28;7;0;0;-6
2015;11;16;13;0;0;-1
2015;11;7;14;0;0;-3
2015;12;31;10;0;0;-17
2015;10;8;12;0;0;0
2015;10;15;17;0;0;-2
2015;9;30;12;0;0;2
2015;10;9;18;0;0;-3
2015;11;3;10;0;0;-5
2015;11;11;18;0;0;-8
2015;11;11;7;0;0;-8
2015;9;13;16;0;0;7
2015;9;30;16;0;0;2
2015;11;2;17;0;0;-7
2015;10;4;12;0;0;1
2015;10;27;14;0;0;-6
2015;9;17;10;0;0;2
2015;9;26;10;0;0;-1
2015;9;23;11;0;0;4
2015;9;29;10;0;0;2
2015;11;5;7;0;0;-8
2015;10;5;11;0;0;0
2015;11;2;11;0;0;-4
2015;10;27;10;0;0;-7
2015;10;9;15;0;0;-1
2015;10;8;14;0;0;0
2015;11;4;17;0;0;-4
2015;10;11;17;0;0;-1
2015;10;3;10;0;0;7
2015;10;19;10;0;0;-3
2015;9;26;16;0;0;1
2015;9;14;7;0;0;5
2015;11;10;12;0;0;-7
2015;10;20;10;0;0;-1
2015;10;27;7;0;0;-8
2015;10;14;7;0;0;-2
2015;10;26;16;0;0;-5
2015;9;9;10;0;0;1
2015;11;7;13;0;0;-3
2015;11;5;9;0;0;-8
2015;11;15;17;0;0;-2
2015;11;16;18;0;0;-3
2015;11;26;11;0;0;-8
2015;11;29;17;0;0;-15
2015;12;2;16;0;0;-18
2015;12;3;15;0;0;-19
2015;12;4;8;0;0;-20
2015;12;4;13;0;0;-16
2015;12;7;8;0;0;-17
2015;12;8;10;0;0;-19
2015;12;9;9;0;0;-16
2015;12;10;8;0;0;-9
2015;12;11;17;0;0;-5
2015;12;12;17;0;0;-8
2015;12;21;11;0;0;-23
2015;12;22;17;0;0;-22
2015;12;27;14;0;0;-14
2015;12;31;6;0;0;-17
2015;11;21;7;0;0;-4
2015;11;23;11;0;0;-7
2015;10;22;12;0;0;-2
2015;9;24;10;0;0;2
2015;11;9;14;0;0;-5
2015;12;6;17;0;0;-16
2015;9;7;13;0;0;4
2015;10;23;8;0;0;-4
2015;12;15;13;0;0;-13
2015;12;4;7;0;0;-20
2015;11;16;16;0;0;-3
2015;12;21;18;0;0;-22
2015;9;20;17;0;0;4
2015;12;25;8;0;0;-6
2015;12;1;14;0;0;-14
2015;9;21;7;0;0;1
2015;10;28;10;0;0;-5
2015;12;4;18;0;0;-16
2015;11;8;13;0;0;-5
2015;12;30;12;0;0;-15
2015;12;7;10;0;0;-17
2015;12;6;13;0;0;-17
2015;9;29;13;0;0;4
2015;11;17;13;0;0;-3
2015;9;22;17;0;0;8
2015;9;10;12;0;0;2
2015;9;16;15;0;0;10
2015;10;26;11;0;0;-7
2015;11;8;18;0;0;-7
2015;10;23;17;0;0;-4
2015;11;10;10;0;0;-8
2015;10;26;10;0;0;-8
2015;10;24;17;0;0;-1
2015;12;4;9;0;0;-20
2015;12;23;8;0;0;-19
2015;12;26;6;0;0;-17
2015;12;26;14;0;0;-16
2015;12;29;15;0;0;-19
2015;10;29;15;0;0;-5
2015;10;7;8;0;0;0
2015;11;1;9;0;0;-8
2015;11;27;17;0;0;-18
2015;10;1;7;0;0;0
2015;10;29;13;0;0;-4
2015;10;27;12;0;0;-6
2015;11;20;18;0;0;1
2015;9;10;10;0;0;0
2015;11;21;10;0;0;-4
2015;11;4;15;0;0;-3
2015;11;6;15;0;0;-4
2015;9;24;17;0;0;1
2015;11;4;16;0;0;-3
2015;10;19;13;0;0;-1
2015;11;20;11;0;0;1
2015;10;24;6;0;0;-4
2015;11;2;7;0;0;-7
2015;11;29;8;0;0;-14
2015;10;24;10;0;0;-2
2015;9;11;15;0;0;10
2015;11;30;18;0;0;-13
2015;12;2;6;0;0;-18
2015;12;3;6;0;0;-17
2015;12;5;13;0;0;-16
2015;12;8;15;0;0;-16
2015;12;10;17;0;0;-6
2015;12;16;17;0;0;-20
2015;12;17;14;0;0;-16
2015;12;22;14;0;0;-18
2015;12;28;8;0;0;-20
2015;12;29;12;0;0;-20
2015;12;29;14;0;0;-19
2015;12;30;11;0;0;-16
2015;12;31;8;0;0;-17
2015;9;28;17;0;0;13
2015;9;12;15;0;0;10
2015;9;13;13;0;0;9
2015;9;10;15;0;0;3
2015;11;1;17;0;0;-7
2015;11;14;9;0;0;-7
2015;10;6;13;0;0;0
2015;9;19;15;0;0;2
2015;9;22;11;0;0;5
2015;11;17;7;0;0;-4
2015;11;3;12;0;0;-5
2015;10;17;15;0;0;-2
2015;11;27;16;0;0;-17
2015;9;28;7;0;0;1
2015;11;30;14;0;0;-14
2015;12;2;17;0;0;-18
2015;12;4;16;0;0;-17
2015;12;11;18;0;0;-5
2015;12;16;16;0;0;-19
2015;12;20;8;0;0;-20
2015;12;22;16;0;0;-21
2015;12;29;9;0;0;-20
2015;12;30;16;0;0;-15
2015;12;27;12;0;0;-14
2015;12;20;16;0;0;-20
2015;11;6;18;0;0;-4
2015;10;17;17;0;0;-1
2015;9;27;11;0;0;2
2015;10;30;18;0;0;-3
2015;12;17;10;0;0;-20
2015;10;14;6;0;0;-2
2015;12;9;15;0;0;-15
2015;11;22;18;0;0;-6
2015;10;18;8;0;0;-4
2015;10;21;12;0;0;-1
2015;11;23;10;0;0;-7
2015;12;10;6;0;0;-10
2015;10;9;6;0;0;-2
2015;11;17;11;0;0;-3
2015;9;21;18;0;0;1
2015;12;8;12;0;0;-15
2015;11;9;16;0;0;-6
2015;12;7;17;0;0;-16
2015;9;14;13;0;0;6
2015;12;6;15;0;0;-16
2015;9;13;18;0;0;6
2015;11;30;10;0;0;-14
2015;10;13;18;0;0;-3
2015;11;27;8;0;0;-17
2015;9;12;7;0;0;1
2015;11;9;6;0;0;-6
2015;9;26;13;0;0;0
2015;11;6;6;0;0;-9
2015;9;14;16;0;0;9
2015;10;6;10;0;0;-1
2015;11;30;16;0;0;-13
2015;11;9;9;0;0;-6
2015;10;16;11;0;0;-2
2015;9;21;6;0;0;0
2015;9;12;12;0;0;9
2015;9;16;17;0;0;10
2015;11;5;15;0;0;-4
2015;11;16;17;0;0;-3
2015;11;6;8;0;0;-8
2015;11;23;16;0;0;-8
2015;10;6;11;0;0;0
2015;10;5;8;0;0;-1
2015;10;28;9;0;0;-6
2015;9;20;7;0;0;2
2015;11;1;14;0;0;-7
2015;10;28;12;0;0;-4
2015;10;21;8;0;0;-2
2015;12;18;14;0;0;-15
2015;12;20;11;0;0;-20
2015;12;25;15;0;0;-13
2015;12;27;6;0;0;-18
2015;12;28;15;0;0;-19
2015;9;19;17;0;0;2
2015;10;13;7;0;0;-5
2015;10;6;14;0;0;1
2015;9;28;15;0;0;9
2015;10;6;17;0;0;-1
2015;9;22;13;0;0;8
2015;9;10;8;0;0;-1
2015;9;27;10;0;0;2
2015;11;3;18;0;0;-5
2015;11;3;9;0;0;-5
2015;9;28;6;0;0;1
2015;10;31;10;0;0;-4
2015;11;1;18;0;0;-7
2015;10;28;8;0;0;-6
2015;11;5;16;0;0;-5
2015;11;7;9;0;0;-2
2015;11;8;7;0;0;-5
2015;11;23;8;0;0;-7
2015;11;29;9;0;0;-14
2015;12;7;13;0;0;-16
2015;12;7;16;0;0;-16
2015;12;11;9;0;0;-5
2015;12;12;10;0;0;-6
2015;12;19;6;0;0;-11
2015;12;21;8;0;0;-23
2015;12;22;15;0;0;-19
2015;12;23;17;0;0;-19
2015;12;26;18;0;0;-16
2015;12;27;10;0;0;-17
2015;12;30;10;0;0;-17
2015;10;31;13;0;0;-6
2015;11;12;13;0;0;-5
2015;12;17;11;0;0;-19
2015;11;11;10;0;0;-8
2015;12;16;8;0;0;-16
2015;9;10;18;0;0;2
2015;9;16;8;0;0;3
2015;11;17;18;0;0;-6
2015;11;26;13;0;0;-7
2015;12;5;15;0;0;-17
2015;11;12;18;0;0;-6
2015;12;30;6;0;0;-17
2015;10;24;18;0;0;-1
2015;12;16;11;0;0;-17
2015;10;10;18;0;0;-3
2015;11;11;9;0;0;-8
2015;11;22;14;0;0;-5
2015;9;9;6;0;0;0
2015;9;19;14;0;0;2
2015;9;11;13;0;0;6
2015;9;17;18;0;0;8
2015;11;2;9;0;0;-7
2015;11;14;6;0;0;-7
2015;10;14;18;0;0;-4
2015;12;22;12;0;0;-19
2015;10;7;13;0;0;1
2015;11;22;17;0;0;-6
2015;12;6;14;0;0;-16
2015;11;23;18;0;0;-8
2015;12;23;16;0;0;-19
2015;9;23;16;0;0;4
2015;11;8;11;0;0;-6
2015;12;2;10;0;0;-20
2015;10;25;18;0;0;-6
2015;9;12;6;0;0;1
2015;9;15;12;0;0;8
2015;10;4;10;0;0;4
2015;12;21;6;0;0;-24
2015;11;3;16;0;0;-5
2015;10;17;11;0;0;-2
2015;10;15;11;0;0;-2
2015;10;26;9;0;0;-8
2015;9;14;11;0;0;6
2015;10;1;11;0;0;1
2015;10;6;15;0;0;0
2015;12;15;7;0;0;-14
2015;11;24;18;0;0;-10
2015;11;19;6;0;0;-2
2015;11;20;10;0;0;1
2015;12;30;17;0;0;-15
2015;10;2;15;0;0;4
2015;12;29;13;0;0;-19
2015;11;25;8;0;0;-9
2015;12;28;12;0;0;-19
2015;11;9;18;0;0;-7
2015;9;16;6;0;0;3
2015;9;29;18;0;0;6
2015;11;12;11;0;0;-5
2015;11;14;12;0;0;-5
2015;12;11;11;0;0;-5
2015;9;24;7;0;0;2
2015;10;30;16;0;0;-2
2015;9;27;18;0;0;2
2015;9;16;13;0;0;8
2015;9;12;9;0;0;3
2015;10;22;10;0;0;-2
2015;11;2;8;0;0;-7
2015;10;28;13;0;0;-4
2015;10;2;11;0;0;5
2015;10;7;7;0;0;0
2015;10;6;16;0;0;0
2015;11;5;12;0;0;-8
2015;11;5;14;0;0;-4
2015;11;7;15;0;0;-3
2015;11;13;12;0;0;-6
2015;11;25;16;0;0;-11
2015;11;28;7;0;0;-18
2015;12;1;8;0;0;-13
2015;12;3;18;0;0;-19
2015;12;8;13;0;0;-15
2015;12;14;7;0;0;-13
2015;12;14;17;0;0;-13
2015;12;15;17;0;0;-14
2015;12;23;6;0;0;-21
2015;12;25;14;0;0;-12
2015;10;21;9;0;0;-2
2015;10;18;6;0;0;-5
2015;9;16;14;0;0;10
2015;12;23;9;0;0;-19
2015;12;14;11;0;0;-13
2015;11;20;16;0;0;0
2015;11;20;14;0;0;1
2015;10;27;15;0;0;-5
2015;11;20;15;0;0;1
2015;10;29;9;0;0;-6
2015;12;16;6;0;0;-16
2015;12;14;16;0;0;-13
2015;11;23;12;0;0;-6
2015;11;21;8;0;0;-5
2015;10;2;18;0;0;4
2015;11;26;7;0;0;-11
2015;11;16;8;0;0;-3
2015;11;11;16;0;0;-8
2015;11;9;17;0;0;-7
2015;10;7;11;0;0;1
2015;11;21;17;0;0;-3
2015;11;19;18;0;0;1
2015;10;12;17;0;0;-1
2015;10;16;8;0;0;-3
2015;10;27;8;0;0;-7
2015;10;10;7;0;0;-2
2015;10;4;16;0;0;1
2015;10;23;16;0;0;-4
2015;12;26;9;0;0;-17
2015;10;3;8;0;0;5
2015;11;25;6;0;0;-9
2015;12;13;9;0;0;-11
2015;11;21;16;0;0;-3
2015;10;1;8;0;0;0
2015;9;21;11;0;0;2
2015;11;1;6;0;0;-8
2015;11;10;8;0;0;-8
2015;10;22;11;0;0;-2
2015;11;13;11;0;0;-6
2015;10;30;6;0;0;-1
2015;9;13;8;0;0;2
2015;11;1;10;0;0;-8
2015;10;20;15;0;0;0
2015;12;16;13;0;0;-18
2015;12;22;8;0;0;-21
2015;11;10;16;0;0;-7
2015;12;5;12;0;0;-16
2015;12;21;10;0;0;-24
2015;12;9;10;0;0;-16
2015;11;24;8;0;0;-10
2015;9;25;9;0;0;1
2015;10;11;11;0;0;0
2015;12;8;8;0;0;-19
2015;9;13;17;0;0;6
2015;12;9;7;0;0;-17
2015;12;1;15;0;0;-15
2015;10;27;6;0;0;-8
2015;10;12;9;0;0;-1
2015;12;3;17;0;0;-19
2015;11;25;17;0;0;-11
2015;12;20;9;0;0;-20
2015;12;30;7;0;0;-16
2015;12;18;7;0;0;-17
2015;12;14;15;0;0;-13
2015;10;25;16;0;0;-5
2015;9;15;6;0;0;3
2015;12;23;7;0;0;-20
2015;11;22;8;0;0;-5
2015;9;7;14;0;0;3
2015;9;28;8;0;0;1
2015;11;1;8;0;0;-8
2015;9;7;15;0;0;5
2015;10;31;14;0;0;-6
2015;10;12;7;0;0;-2
2015;9;14;18;0;0;5
2015;9;12;10;0;0;5
2015;9;7;10;0;0;3
2015;9;22;6;0;0;2
2015;10;13;11;0;0;-1
2015;10;8;18;0;0;-1
2015;9;20;9;0;0;3
2015;9;24;18;0;0;2
2015;10;11;9;0;0;-2
2015;10;30;17;0;0;-2
2015;9;17;7;0;0;1
2015;10;19;14;0;0;-1
2015;9;27;6;0;0;1
2015;10;18;16;0;0;-4
2015;10;1;10;0;0;1
2015;11;8;8;0;0;-6
2015;11;15;6;0;0;-2
2015;11;20;8;0;0;0
2015;11;25;9;0;0;-9
2015;12;2;15;0;0;-17
2015;12;4;12;0;0;-18
2015;12;14;13;0;0;-12
2015;12;27;9;0;0;-17
2015;11;18;17;0;0;-3
2015;11;4;12;0;0;-1
2015;10;20;14;0;0;0
2015;9;20;12;0;0;5
2015;9;28;18;0;0;3
2015;10;5;16;0;0;-1
2015;11;14;8;0;0;-7
2015;10;15;8;0;0;-3
2015;9;26;8;0;0;-2
2015;10;31;6;0;0;-4
2015;10;4;6;0;0;6
2015;10;23;11;0;0;-5
2015;12;17;17;0;0;-18
2015;9;15;11;0;0;6
2015;11;12;12;0;0;-4
2015;11;7;18;0;0;-4
2015;12;20;13;0;0;-20
2015;10;4;9;0;0;4
2015;10;18;12;0;0;-1
2015;10;11;7;0;0;-3
2015;12;15;6;0;0;-14
2015;11;8;14;0;0;-6
2015;12;5;10;0;0;-17
2015;11;24;6;0;0;-10
2015;11;29;16;0;0;-15
2015;11;30;15;0;0;-13
2015;12;2;12;0;0;-19
2015;12;5;7;0;0;-18
2015;12;12;9;0;0;-5
2015;12;31;17;0;0;-18
2015;10;21;10;0;0;-2
2015;11;12;6;0;0;-7
2015;11;7;10;0;0;-3
2015;12;20;6;0;0;-19
2015;12;15;15;0;0;-14
2015;11;14;17;0;0;-4
2015;12;19;9;0;0;-11
2015;10;9;8;0;0;-2
2015;11;7;8;0;0;-3
2015;9;27;17;0;0;3
2015;10;7;12;0;0;1
2015;10;3;15;0;0;10
2015;10;25;17;0;0;-6
2015;10;5;6;0;0;-1
2015;11;28;10;0;0;-18
2015;11;10;9;0;0;-8
2015;10;22;17;0;0;-3
2015;10;25;14;0;0;-4
2015;10;24;16;0;0;-1
2015;11;19;15;0;0;1
2015;11;3;15;0;0;-5
2015;11;30;13;0;0;-13
2015;10;25;6;0;0;-3
2015;9;22;12;0;0;7
2015;11;22;12;0;0;-5
2015;12;14;18;0;0;-13
2015;10;22;8;0;0;-3
2015;9;14;15;0;0;8
2015;10;25;10;0;0;-4
2015;10;15;18;0;0;-2
2015;10;7;16;0;0;1
2015;11;7;16;0;0;-3
2015;10;22;13;0;0;-2
2015;11;2;15;0;0;3
2015;9;12;8;0;0;1
2015;9;11;9;0;0;2
2015;9;19;10;0;0;1
2015;9;11;14;0;0;8
2015;9;17;17;0;0;9
2015;9;7;9;0;0;3
2015;10;5;10;0;0;0
2015;10;3;7;0;0;4
2015;9;24;15;0;0;2
2015;10;6;8;0;0;-2
2015;10;1;12;0;0;2
2015;10;6;12;0;0;0
2015;10;2;13;0;0;4
2015;9;7;18;0;0;2
